img_idx,cat_idx,hallucination,is_positive,cat_name,dice_ce,dice,focal,l2,scaled_dice_ce,scaled_dice,scaled_focal,scaled_l2
11,0,False,True,person,1.5480546951293945,0.8580231070518494,0.17289608716964722,0.4361126720905304,1.669944167137146,0.974191427230835,0.1753995567560196,0.49779826402664185
11,1,False,True,cell phone,1.443516492843628,0.7376793026924133,0.18158496916294098,0.010529979132115841,1.252212643623352,0.5601078271865845,0.1730429232120514,0.010248426347970963
11,2,False,True,clock,1.7192202806472778,0.986218273639679,0.1989889144897461,0.013582732528448105,1.661537528038025,0.9562567472457886,0.18142929673194885,0.006012563593685627
12,0,False,True,person,1.4693598747253418,0.7296685576438904,0.2064196765422821,0.08265892416238785,1.4382717609405518,0.7254899740219116,0.18792842328548431,0.08089287579059601
12,1,True,True,train,1.5981523990631104,0.8444150686264038,0.2146586924791336,0.09719838947057724,1.6114132404327393,0.8837547302246094,0.1965687870979309,0.09578278660774231
13,0,False,True,sandwich,1.4203860759735107,0.7012662291526794,0.1928771734237671,0.09992657601833344,1.434855580329895,0.734084963798523,0.17999695241451263,0.10898566991090775
13,1,False,True,bowl,1.4902992248535156,0.7523640394210815,0.20395179092884064,0.04522723704576492,1.403510570526123,0.6949256658554077,0.18446940183639526,0.038301628082990646
14,0,False,True,person,1.635151982307434,0.8995124697685242,0.20166723430156708,0.01962256245315075,1.494023084640503,0.7853728532791138,0.1844216287136078,0.011516931466758251
14,1,False,True,surfboard,1.6952242851257324,0.9600902795791626,0.20139701664447784,0.021398376673460007,1.6298508644104004,0.9190981388092041,0.18579842150211334,0.014090665616095066
15,0,False,True,laptop,1.4047887325286865,0.6650712490081787,0.20725809037685394,0.06150047481060028,1.3213391304016113,0.612398624420166,0.18633249402046204,0.05358327925205231
15,1,True,True,tv,1.569372534751892,0.7785059213638306,0.24404729902744293,0.10343402624130249,1.5296494960784912,0.7677344083786011,0.2227821946144104,0.08500276505947113
15,2,False,True,keyboard,1.6026334762573242,0.8207002282142639,0.2352936714887619,0.06478148698806763,1.5247163772583008,0.7772005796432495,0.2114197164773941,0.0446048267185688
15,3,False,True,mouse,1.674548625946045,0.9291267395019531,0.2073453962802887,0.021235914900898933,1.5711569786071777,0.8580715656280518,0.18641246855258942,0.009792821481823921
16,0,False,True,car,1.3785974979400635,0.6280308961868286,0.21777530014514923,0.06762649863958359,1.3055051565170288,0.5808078050613403,0.19945375621318817,0.05431941896677017
16,1,False,True,truck,1.7647385597229004,0.9950427412986755,0.22604326903820038,0.049037910997867584,1.7345633506774902,0.9929797649383545,0.20707173645496368,0.03361864387989044
17,0,False,True,bus,1.4442670345306396,0.7673304080963135,0.16534797847270966,0.31707897782325745,1.5839474201202393,0.8983137607574463,0.1695009022951126,0.3785834312438965
17,1,False,True,person,1.5032930374145508,0.8010653257369995,0.17928487062454224,0.010449002496898174,1.3597218990325928,0.6659563779830933,0.17406749725341797,0.009979250840842724
18,0,False,True,cat,1.4238734245300293,0.7349540591239929,0.17338187992572784,0.2535999119281769,1.5191142559051514,0.8347052335739136,0.16922669112682343,0.29762473702430725
18,1,False,True,keyboard,1.4049320220947266,0.6759092807769775,0.19993986189365387,0.07056143879890442,1.3642578125,0.6586399078369141,0.18384963274002075,0.06928779184818268
19,0,False,True,airplane,1.63956618309021,0.9082950353622437,0.1986287534236908,0.01731063611805439,1.513641357421875,0.8064788579940796,0.18319013714790344,0.009907778352499008
19,1,False,True,person,1.6576001644134521,0.9565268158912659,0.1783367097377777,0.0022679909598082304,1.5300005674362183,0.8353430032730103,0.1743674874305725,0.0012621203204616904
20,0,False,True,zebra,1.2256652116775513,0.573001503944397,0.15701887011528015,0.2712695002555847,1.312470555305481,0.6537352204322815,0.15759135782718658,0.32392871379852295
21,0,False,True,bed,1.494502305984497,0.7278863191604614,0.2271805703639984,0.09826064109802246,1.45712411403656,0.7183946371078491,0.2070831060409546,0.08727214485406876
21,1,False,True,chair,1.5126745700836182,0.7695904970169067,0.2074565887451172,0.030157575383782387,1.3605384826660156,0.6489404439926147,0.18684075772762299,0.019152455031871796
21,2,False,True,dining table,1.5471153259277344,0.8000451326370239,0.2104724645614624,0.03400620073080063,1.4145517349243164,0.6979800462722778,0.19042934477329254,0.02254483290016651
22,0,False,True,bus,1.280324935913086,0.607130765914917,0.16806600987911224,0.24031876027584076,1.3541523218154907,0.6828797459602356,0.1646200567483902,0.2850656509399414
22,1,False,True,person,1.5885064601898193,0.8752736449241638,0.18610022962093353,0.011616487056016922,1.410738468170166,0.7159463167190552,0.174710214138031,0.010036795400083065
22,2,False,True,traffic light,1.6909408569335938,0.9704514741897583,0.1906013935804367,0.007211193908005953,1.5779571533203125,0.8794313669204712,0.1768932193517685,0.0027555290143936872
22,3,False,True,tie,1.7547473907470703,0.9958898425102234,0.21713849902153015,0.03286940976977348,1.7191798686981201,0.992857038974762,0.19581449031829834,0.019133882597088814
23,0,False,True,bowl,1.3574631214141846,0.6839051842689514,0.1665361374616623,0.32114532589912415,1.4740376472473145,0.7937636971473694,0.16850653290748596,0.38569992780685425
23,1,False,True,apple,1.596602439880371,0.8538630604743958,0.2067503184080124,0.09423062950372696,1.624455213546753,0.9056909084320068,0.19040824472904205,0.09638717025518417
24,0,False,True,person,1.4715468883514404,0.7288744449615479,0.20799459517002106,0.043510593473911285,1.3532077074050903,0.6424907445907593,0.18690475821495056,0.03449594974517822
24,1,False,True,baseball bat,1.69502592086792,0.9714154601097107,0.1927790492773056,0.009371424093842506,1.6176226139068604,0.9155187010765076,0.1791994422674179,0.0038945067208260298
25,0,False,True,dining table,1.3637168407440186,0.6981467008590698,0.16145305335521698,0.39119529724121094,1.4966168403625488,0.8176761865615845,0.16707156598567963,0.4709326922893524
25,1,False,True,cake,1.4658188819885254,0.7177199125289917,0.21255157887935638,0.07325741648674011,1.4113726615905762,0.6926760077476501,0.1922176033258438,0.06550704687833786
25,2,False,True,wine glass,1.4247491359710693,0.6648985147476196,0.22283130884170532,0.058343615382909775,1.3335680961608887,0.6022809743881226,0.20275722444057465,0.040805891156196594
25,3,False,True,knife,1.6113005876541138,0.8526594042778015,0.2179298996925354,0.039109837263822556,1.5032782554626465,0.777998685836792,0.19580037891864777,0.024669919162988663
25,4,False,True,cup,1.713821530342102,0.9215713739395142,0.24217766523361206,0.07081781327724457,1.6669297218322754,0.905468225479126,0.22052514553070068,0.0495891235768795
26,0,False,True,person,1.5806056261062622,0.8412429094314575,0.20421156287193298,0.02171572484076023,1.3978700637817383,0.6900306344032288,0.1839992105960846,0.012188814580440521
26,1,False,True,surfboard,1.6840925216674805,0.9435974359512329,0.20518815517425537,0.02446841634809971,1.594670057296753,0.8817505836486816,0.1875486522912979,0.0160501878708601
27,0,False,True,person,1.5735414028167725,0.8442137241363525,0.19734640419483185,0.14937859773635864,1.6520986557006836,0.945242166519165,0.18222561478614807,0.16951438784599304
27,1,False,True,tie,1.7798370122909546,0.991783618927002,0.23678068816661835,0.05016340687870979,1.742219090461731,0.990018904209137,0.2122127115726471,0.027836786583065987
28,0,False,True,dining table,1.3555717468261719,0.6877283453941345,0.16478680074214935,0.4075795114040375,1.4747867584228516,0.7940798997879028,0.1700236201286316,0.4816005825996399
28,1,False,True,cup,1.5395694971084595,0.7693530321121216,0.22814323008060455,0.0776396319270134,1.4821956157684326,0.7416182160377502,0.20725177228450775,0.062305551022291183
28,2,False,True,person,1.5108131170272827,0.7549594640731812,0.21834351122379303,0.05279071256518364,1.4089385271072388,0.6832453012466431,0.19807247817516327,0.04013742506504059
28,3,False,True,wine glass,1.5367834568023682,0.7757238149642944,0.2207484096288681,0.04349348694086075,1.4200750589370728,0.6914210319519043,0.19885803759098053,0.0268942192196846
28,4,False,True,spoon,1.7562334537506104,0.9604765176773071,0.24364422261714935,0.0646805465221405,1.7117726802825928,0.9492261409759521,0.22044868767261505,0.04159025847911835
28,5,False,True,knife,1.7049171924591064,0.953468918800354,0.2117641419172287,0.025271935388445854,1.6257514953613281,0.906212329864502,0.19091910123825073,0.012152313254773617
29,0,False,True,person,1.5426054000854492,0.8024483919143677,0.20536348223686218,0.03132908046245575,1.427832841873169,0.7150013446807861,0.18741007149219513,0.022064046934247017
29,1,False,True,skis,1.7024786472320557,0.9641281962394714,0.20300421118736267,0.019307631999254227,1.6371943950653076,0.9247408509254456,0.18625913560390472,0.010066384449601173
30,0,False,True,person,1.6147468090057373,0.8719186782836914,0.20630474388599396,0.02407725341618061,1.4886231422424316,0.7758060097694397,0.18678298592567444,0.013325157575309277
30,1,False,True,skis,1.7541577816009521,0.9966950416564941,0.21685318648815155,0.03635222092270851,1.7261381149291992,0.9948802590370178,0.19931375980377197,0.022828178480267525
31,0,False,True,donut,1.4964268207550049,0.7368987798690796,0.22237779200077057,0.15308068692684174,1.5147197246551514,0.7754610776901245,0.20644772052764893,0.15468360483646393
31,1,False,True,banana,1.3403956890106201,0.6038129329681396,0.20897383987903595,0.10127238184213638,1.3097801208496094,0.5969141721725464,0.1913224756717682,0.09598254412412643
32,0,True,True,dining table,1.482957363128662,0.8093327879905701,0.16354411840438843,0.44476601481437683,1.6260666847229004,0.9365459680557251,0.17205284535884857,0.5192676186561584
32,1,False,True,cup,1.384582281112671,0.6725375652313232,0.18702661991119385,0.0462748259305954,1.3441486358642578,0.6497448682785034,0.17528322339057922,0.04823123291134834
32,2,False,True,knife,1.4061775207519531,0.6799373626708984,0.1971224993467331,0.0344708152115345,1.306990623474121,0.6027615070343018,0.18246091902256012,0.028573937714099884
33,0,False,True,person,1.508984923362732,0.7951242923736572,0.1888914704322815,0.25635382533073425,1.6065186262130737,0.9050275087356567,0.179608553647995,0.2985101342201233
33,1,False,True,bottle,1.6804087162017822,0.9247490763664246,0.21473373472690582,0.030180498957633972,1.580348014831543,0.8612257838249207,0.19101329147815704,0.017046593129634857
33,2,False,True,handbag,1.7820885181427002,0.9846161007881165,0.24379034340381622,0.059387195855379105,1.7392891645431519,0.9798372387886047,0.21768449246883392,0.03554222360253334
33,3,False,True,cup,1.76377272605896,0.9892145395278931,0.22718892991542816,0.03943585231900215,1.7211710214614868,0.9850295782089233,0.20166023075580597,0.02100437320768833
33,4,False,True,wine glass,1.709131121635437,0.9792134165763855,0.19672004878520966,0.010825317353010178,1.6289502382278442,0.9267479181289673,0.17927730083465576,0.004120162222534418
34,0,False,True,boat,1.7100117206573486,0.9352669715881348,0.22941908240318298,0.052449196577072144,1.6527507305145264,0.9098649621009827,0.20787101984024048,0.03544936701655388
34,1,False,True,bird,1.7173060178756714,0.9884986281394958,0.1962229460477829,0.01203890796750784,1.6692126989364624,0.9656611084938049,0.18022078275680542,0.005142176058143377
35,0,False,True,person,1.38782799243927,0.6942119598388672,0.17694135010242462,0.20514848828315735,1.472482681274414,0.7859956622123718,0.17073993384838104,0.24335527420043945
35,1,False,True,toilet,1.5143799781799316,0.7742356061935425,0.20567409694194794,0.0733027532696724,1.4791676998138428,0.7663155198097229,0.18722717463970184,0.06977169960737228
35,2,False,True,sink,1.6463390588760376,0.9016953706741333,0.20714311301708221,0.020654823631048203,1.5010477304458618,0.7895532250404358,0.18575412034988403,0.009070864878594875
36,0,False,True,person,1.5577616691589355,0.8447366952896118,0.18639607727527618,0.007317498791962862,1.2836300134658813,0.5868425965309143,0.1763065755367279,0.004528866149485111
36,1,False,True,backpack,1.6802878379821777,0.9661868810653687,0.18714885413646698,0.009005675092339516,1.5965690612792969,0.8971059918403625,0.17806607484817505,0.006486308760941029
36,2,False,True,skis,1.7201476097106934,0.9980181455612183,0.19236953556537628,0.012271585874259472,1.6960105895996094,0.9935910105705261,0.1800387054681778,0.008059141226112843
37,0,False,True,bowl,1.3423709869384766,0.6901754140853882,0.15666575729846954,0.5074002146720886,1.4463247060775757,0.7779277563095093,0.1640871912240982,0.5780444741249084
37,1,False,True,broccoli,1.169174313545227,0.4656170606613159,0.184684157371521,0.02708582766354084,1.0652846097946167,0.3790791630744934,0.17311038076877594,0.02354784682393074
38,0,False,True,person,1.4102205038070679,0.6921795606613159,0.19165748357772827,0.08444961905479431,1.3965215682983398,0.7013289928436279,0.17626388370990753,0.09160880744457245
38,1,False,True,skateboard,1.5774328708648682,0.8433359265327454,0.20014408230781555,0.027966976165771484,1.4677120447158813,0.7632279396057129,0.18109378218650818,0.021713294088840485
39,0,False,True,banana,1.478939414024353,0.7831001281738281,0.17676816880702972,0.25023138523101807,1.6018409729003906,0.9095463752746582,0.17334896326065063,0.29841750860214233
39,1,False,True,cup,1.4368646144866943,0.7199399471282959,0.18934427201747894,0.01851588673889637,1.265662670135498,0.5701382756233215,0.1757088601589203,0.015352555550634861
39,2,False,True,keyboard,1.586806297302246,0.8533446788787842,0.2003331333398819,0.01847957819700241,1.4143263101577759,0.7069711685180664,0.18359506130218506,0.010304084978997707
40,0,False,True,dining table,1.3479862213134766,0.7010052800178528,0.1510729044675827,0.50556480884552,1.5027503967285156,0.8308738470077515,0.16382786631584167,0.6142426133155823
40,1,False,True,carrot,1.5985913276672363,0.8330456614494324,0.22279171645641327,0.052279334515333176,1.5181117057800293,0.7864021062850952,0.19987665116786957,0.03695804625749588
40,2,False,True,broccoli,1.561168909072876,0.8205390572547913,0.20505036413669586,0.02746940217912197,1.4342007637023926,0.723090648651123,0.18576808273792267,0.017707206308841705
40,3,False,True,cup,1.517629623413086,0.7938527464866638,0.19342443346977234,0.011214635334908962,1.2036514282226562,0.507133960723877,0.17633768916130066,0.005795836448669434
40,4,False,True,fork,1.692926049232483,0.9594508409500122,0.19932401180267334,0.01380220614373684,1.5774016380310059,0.873619794845581,0.18058285117149353,0.006297689396888018
40,5,False,True,spoon,1.7033333778381348,0.9662469029426575,0.20181623101234436,0.01605917513370514,1.6094318628311157,0.9028122425079346,0.1824875771999359,0.0076201194897294044
41,0,False,True,person,1.3833833932876587,0.6466959118843079,0.207485169172287,0.10620300471782684,1.3538382053375244,0.6429813504219055,0.18907620012760162,0.10582275688648224
41,1,False,True,couch,1.6618726253509521,0.8798696994781494,0.2338084876537323,0.0670708492398262,1.6128346920013428,0.8651286363601685,0.21001625061035156,0.048646315932273865
41,2,False,True,remote,1.76766037940979,0.9851463437080383,0.2335980385541916,0.04995214194059372,1.7255408763885498,0.9787013530731201,0.2094937413930893,0.03019118867814541
41,3,False,True,wine glass,1.742811918258667,0.9893288612365723,0.21300338208675385,0.027849100530147552,1.7044661045074463,0.9837462306022644,0.19168227910995483,0.015339933335781097
41,4,False,True,cup,1.742262363433838,0.99607914686203,0.20780250430107117,0.020864157006144524,1.70639169216156,0.9918768405914307,0.18740499019622803,0.009931529872119427
42,0,False,True,person,1.3459224700927734,0.6521338224411011,0.1808820217847824,0.25290021300315857,1.4232048988342285,0.7322546243667603,0.17637184262275696,0.2940208315849304
42,1,False,True,dining table,1.640127182006836,0.860113263130188,0.23406995832920074,0.06266744434833527,1.5706813335418701,0.8221803903579712,0.21227620542049408,0.043724823743104935
42,2,False,True,tie,1.7178171873092651,0.9468406438827515,0.22593633830547333,0.04685996472835541,1.6685845851898193,0.9298499226570129,0.2041589617729187,0.030009331181645393
42,3,True,True,chair,1.7952417135238647,0.9859994053840637,0.2540457248687744,0.0807846337556839,1.7610762119293213,0.9839333295822144,0.23128889501094818,0.05625410005450249
42,4,False,True,wine glass,1.70292067527771,0.9695658087730408,0.1991797238588333,0.013862261548638344,1.6255437135696411,0.9196218252182007,0.1816965490579605,0.0057581509463489056
43,0,False,True,person,1.3933637142181396,0.7212139964103699,0.16373752057552338,0.340618371963501,1.5239678621292114,0.8434999585151672,0.1669696867465973,0.4096485376358032
43,1,False,True,tie,1.6062390804290771,0.8561187982559204,0.21157120168209076,0.06045341491699219,1.5848431587219238,0.8620479106903076,0.19301770627498627,0.05313173308968544
44,0,False,True,couch,1.3866722583770752,0.6316695213317871,0.22358353435993195,0.11462424695491791,1.3641613721847534,0.6297887563705444,0.20767049491405487,0.10598976910114288
44,1,False,True,chair,1.4396357536315918,0.6872560977935791,0.216234028339386,0.04540005698800087,1.323847770690918,0.6012967824935913,0.19591863453388214,0.030340828001499176
44,2,False,True,tv,1.710129976272583,0.9032306671142578,0.25290220975875854,0.07977256923913956,1.651620626449585,0.8786806464195251,0.2288210541009903,0.05430252477526665
45,0,False,True,person,1.4317398071289062,0.7052768468856812,0.1964789628982544,0.02969721518456936,1.2928661108016968,0.5924261808395386,0.17959143221378326,0.024391623213887215
45,1,False,True,surfboard,1.5652892589569092,0.8200035095214844,0.2088746726512909,0.0286577045917511,1.4327433109283447,0.716072678565979,0.19004501402378082,0.016961093991994858
46,0,True,True,tv,1.3374154567718506,0.6329479217529297,0.18931497633457184,0.2249068021774292,1.392470359802246,0.6954799890518188,0.1817120611667633,0.2549838125705719
46,1,False,True,cat,1.450700044631958,0.7395851612091064,0.18670764565467834,0.14707940816879272,1.503485918045044,0.8103002309799194,0.17432282865047455,0.16949397325515747
46,2,False,True,laptop,1.4398874044418335,0.6960890293121338,0.20968742668628693,0.0646609365940094,1.3636317253112793,0.6501822471618652,0.18906192481517792,0.0568992905318737
47,0,False,True,person,1.484238624572754,0.7572261691093445,0.19774557650089264,0.15291041135787964,1.5284138917922974,0.8216406106948853,0.18335936963558197,0.17013521492481232
47,1,False,True,scissors,1.743753433227539,0.9548627734184265,0.23798859119415283,0.06068200245499611,1.7049970626831055,0.950798749923706,0.21399398148059845,0.03953498229384422
47,2,False,True,handbag,1.7702898979187012,0.9853383898735046,0.23564009368419647,0.056970711797475815,1.7374083995819092,0.986336886882782,0.21251405775547028,0.03733005374670029
47,3,False,True,bicycle,1.7023828029632568,0.9490159153938293,0.21263612806797028,0.024111812934279442,1.6135385036468506,0.8953495621681213,0.18971872329711914,0.01016754750162363
48,0,False,True,bus,1.37864089012146,0.6857950687408447,0.1770363599061966,0.2134169340133667,1.4607274532318115,0.7741521596908569,0.17133864760398865,0.2519966959953308
48,1,False,True,person,1.6099529266357422,0.8966886401176453,0.1858995407819748,0.009914673864841461,1.414048433303833,0.720136284828186,0.1739405244588852,0.007873904891312122
48,2,False,True,car,1.685382604598999,0.963171660900116,0.19179996848106384,0.008024691604077816,1.5400795936584473,0.841414213180542,0.17708095908164978,0.0029920644592493773
49,0,False,True,person,1.3897478580474854,0.6712210178375244,0.19110754132270813,0.023775095120072365,1.2282390594482422,0.5332260131835938,0.1759900599718094,0.02000320516526699
49,1,False,True,cell phone,1.704533338546753,0.9836140275001526,0.19138017296791077,0.010568184778094292,1.6565706729888916,0.953909695148468,0.17985747754573822,0.005989931058138609
50,0,False,True,person,1.3797577619552612,0.6498456001281738,0.20379638671875,0.13893014192581177,1.3818919658660889,0.6713811159133911,0.18925100564956665,0.14493903517723083
50,1,False,True,surfboard,1.531597375869751,0.7567005157470703,0.23369237780570984,0.1036161258816719,1.5023577213287354,0.7522186040878296,0.21556788682937622,0.09144780784845352
50,2,False,True,bottle,1.6893150806427002,0.9505909085273743,0.20320576429367065,0.018869657069444656,1.5994865894317627,0.8890314102172852,0.18501818180084229,0.0093033816665411
51,0,False,True,airplane,1.363905429840088,0.653731107711792,0.18623919785022736,0.059605326503515244,1.332362413406372,0.6413223743438721,0.17348171770572662,0.06445819139480591
52,0,False,True,toilet,1.4779828786849976,0.7443281412124634,0.20422767102718353,0.1438605934381485,1.5200071334838867,0.8017738461494446,0.19268262386322021,0.15647272765636444
53,0,False,True,person,1.4877827167510986,0.766610324382782,0.1921195536851883,0.05383087322115898,1.4528223276138306,0.7557710409164429,0.17650237679481506,0.056643761694431305
53,1,False,True,skis,1.7369446754455566,0.985852062702179,0.21160432696342468,0.02722647227346897,1.6968660354614258,0.975890040397644,0.19190967082977295,0.014990754425525665
54,0,False,True,person,1.580796480178833,0.8225768804550171,0.21789951622486115,0.05507371947169304,1.511260747909546,0.7851208448410034,0.19628430902957916,0.043195366859436035
54,1,False,True,tennis racket,1.7135496139526367,0.9755321741104126,0.2025153934955597,0.017228510230779648,1.6461918354034424,0.9370535016059875,0.18407152593135834,0.008358977735042572
55,0,False,True,bowl,1.3697655200958252,0.6394671201705933,0.20524848997592926,0.1464451253414154,1.3836867809295654,0.6698392629623413,0.19217778742313385,0.15407150983810425
55,1,False,True,spoon,1.6778538227081299,0.8949003219604492,0.23531925678253174,0.05717851221561432,1.6132800579071045,0.8611457347869873,0.21383577585220337,0.03625025600194931
56,0,False,True,sheep,1.3301583528518677,0.6268417835235596,0.18667097389698029,0.18464460968971252,1.3724422454833984,0.6806780099868774,0.1769251674413681,0.20923936367034912
57,0,False,True,banana,1.3496688604354858,0.6577465534210205,0.17659097909927368,0.1702895313501358,1.428542971611023,0.7400385141372681,0.17258085310459137,0.19962850213050842
58,0,False,True,train,1.4014058113098145,0.674430787563324,0.20050360262393951,0.13556629419326782,1.4156595468521118,0.7079814672470093,0.18622297048568726,0.14573194086551666
58,1,False,True,person,1.6910582780838013,0.9557900428771973,0.2003394067287445,0.014805402606725693,1.5978209972381592,0.8919801115989685,0.1815766543149948,0.006250324193388224
58,2,False,True,truck,1.6385514736175537,0.9290185570716858,0.18362925946712494,0.005601929500699043,1.4410258531570435,0.7465933561325073,0.17437687516212463,0.004333811812102795
